#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus warneri A487","Bacteria;Terrabacteria group;Firmicutes","A487","SAMEA2272129","PRJEA53353","GCA_000321085.1","Contig",2.52325,32.5,,"CANQ01",71,2409,"2012-11-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/321/085/GCA_000321085.1_ASM32108v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/321/085/GCF_000321085.1_ASM32108v1"
"Staphylococcus warneri VCU121","Bacteria;Terrabacteria group;Firmicutes","VCU121","SAMN00116865","PRJNA53759","GCA_000211215.2","Contig",2.45939,32.5,,"AFEC01",183,2266,"2011-04-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/211/215/GCA_000211215.2_ASM21121v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/211/215/GCF_000211215.1_ASM21121v2"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","16A","SAMN09714427","PRJNA482667","GCA_007814275.1","Complete",2.77,32.6098,"chromosome:CP031269.1; plasmid unnamed1:CP031270.1; plasmid unnamed2:CP031268.1; plasmid unnamed3:CP031267.1",,4,2435,"2019-08-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/814/275/GCA_007814275.1_ASM781427v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/814/275/GCF_007814275.1_ASM781427v1"
"Staphylococcus warneri SG1","Bacteria;Terrabacteria group;Firmicutes","SG1","SAMN02604131","PRJNA167492","GCA_000332735.1","Complete",2.56072,32.6547,"chromosome:CP003668.1; plasmid unnamed:CP003670.1; plasmid unnamed2:CP003671.1; plasmid unnamed3:CP003672.1; plasmid pSZ4:CP003669.1; plasmid unnamed4:CP003673.1; plasmid unnamed5:CP003674.1; plasmid unnamed6:CP003675.1; plasmid unnamed7:CP003676.1",,9,2429,"2013-01-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/332/735/GCA_000332735.1_ASM33273v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/735/GCF_000332735.1_ASM33273v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","HPCN32","SAMN09476204","PRJNA477688","GCA_003285125.1","Contig",3.01527,35.2,,"QMFT01",1832,3905,"2018-07-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/285/125/GCA_003285125.1_ASM328512v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/285/125/GCF_003285125.1_ASM328512v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","L2_057_000G1_dasL2_057_000G1_concoct_26_sub","SAMN17801498","PRJNA698986","GCA_018373605.1","Contig",2.37733,32.4,,"JAHAGT01",55,2216,"2021-05-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/373/605/GCA_018373605.1_ASM1837360v1",
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","M50B94","SAMN19005981","PRJNA721826","GCA_018401035.1","Contig",2.10545,32.7,,"JAGYLN01",94,0,"2021-05-19T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/401/035/GCA_018401035.1_ASM1840103v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/401/035/GCF_018401035.1_ASM1840103v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","acroq","SAMN11962572","PRJNA546603","GCA_022689035.1","Contig",2.46893,32.5,,"JALCYD01",27,2345,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/035/GCA_022689035.1_ASM2268903v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/035/GCF_022689035.1_ASM2268903v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","ISL-82","SAMN18299026","PRJNA291433","GCA_018612995.1","Scaffold",2.12364,32.6,,"JAGGRE01",17,2012,"2021-06-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/612/995/GCA_018612995.1_ASM1861299v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/612/995/GCF_018612995.1_ASM1861299v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","R5992","SAMN15665293","PRJNA649052","GCA_015273445.1","Contig",2.52938,32.5,,"JACGRC01",24,2360,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/445/GCA_015273445.1_ASM1527344v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/445/GCF_015273445.1_ASM1527344v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","R5990","SAMN15665291","PRJNA649052","GCA_015273475.1","Contig",2.50059,32.5,,"JACGRA01",19,2319,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/273/475/GCA_015273475.1_ASM1527347v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/273/475/GCF_015273475.1_ASM1527347v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","1XD21-27","SAMN09901065","PRJNA486904","GCA_009911045.1","Contig",2.68266,33.2,,"QXWP01",168,2554,"2020-01-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/911/045/GCA_009911045.1_ASM991104v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/911/045/GCF_009911045.1_ASM991104v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","NJ2","SAMN27067999","PRJNA821358","GCA_022815255.1","Contig",2.61965,32.5,,"JALGYR01",44,2506,"2022-04-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/815/255/GCA_022815255.1_ASM2281525v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/815/255/GCF_022815255.1_ASM2281525v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","NJ8","SAMN27068005","PRJNA821358","GCA_022815425.1","Contig",2.61898,32.5,,"JALGYL01",46,2511,"2022-04-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/815/425/GCA_022815425.1_ASM2281542v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/815/425/GCF_022815425.1_ASM2281542v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","DE0454","SAMN11792614","PRJNA543692","GCA_007667785.1","Scaffold",2.60342,31.4,,"VDRS01",62,2420,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/667/785/GCA_007667785.1_ASM766778v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/667/785/GCF_007667785.1_ASM766778v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","Ani-LG-025","SAMN19114566","PRJNA609060","GCA_021367135.1","Contig",2.5797,32.5,,"JAHCPD01",53,2451,"2022-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/367/135/GCA_021367135.1_ASM2136713v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/367/135/GCF_021367135.1_ASM2136713v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","Cap 9.2","SAMN14270843","PRJNA609981","GCA_022291115.1","Scaffold",2.57883,32.6,,"JAANHJ01",21,2448,"2022-02-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/291/115/GCA_022291115.1_ASM2229111v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/291/115/GCF_022291115.1_ASM2229111v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","G25","SAMN10735324","PRJNA514867","GCA_004329015.1","Contig",2.7574,32.5,,"SCHD01",435,2679,"2019-03-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/329/015/GCA_004329015.1_ASM432901v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/329/015/GCF_004329015.1_ASM432901v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","R6028","SAMN15665260","PRJNA649052","GCA_015274065.1","Contig",2.55605,32.5,,"JACGPX01",24,2388,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/065/GCA_015274065.1_ASM1527406v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/065/GCF_015274065.1_ASM1527406v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","Ani-LG-057","SAMN19114579","PRJNA609060","GCA_021366815.1","Contig",2.55696,32.5,,"JAHCPQ01",36,2427,"2022-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/366/815/GCA_021366815.1_ASM2136681v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/366/815/GCF_021366815.1_ASM2136681v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","NJ6","SAMN27068003","PRJNA821358","GCA_022815405.1","Contig",2.5528,32.5,,"JALGYN01",42,2411,"2022-04-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/815/405/GCA_022815405.1_ASM2281540v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/815/405/GCF_022815405.1_ASM2281540v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","NJ5","SAMN27068002","PRJNA821358","GCA_022815485.1","Contig",2.57375,32.5,,"JALGYO01",43,2439,"2022-04-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/815/485/GCA_022815485.1_ASM2281548v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/815/485/GCF_022815485.1_ASM2281548v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","NJ7","SAMN27068004","PRJNA821358","GCA_022815345.1","Contig",2.57927,32.5,,"JALGYM01",42,2445,"2022-04-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/815/345/GCA_022815345.1_ASM2281534v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/815/345/GCF_022815345.1_ASM2281534v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","NJ3","SAMN27068000","PRJNA821358","GCA_022815445.1","Contig",2.57193,32.5,,"JALGYQ01",40,2442,"2022-04-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/815/445/GCA_022815445.1_ASM2281544v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/815/445/GCF_022815445.1_ASM2281544v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","J1101437_171009_F1","SAMN15532389","PRJNA637878","GCA_015548525.1","Scaffold",2.56994,32.5,,"JADMXG01",28,2387,"2020-11-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/548/525/GCA_015548525.1_ASM1554852v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/548/525/GCF_015548525.1_ASM1554852v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","NJ4","SAMN27068001","PRJNA821358","GCA_022815375.1","Contig",2.57015,32.5,,"JALGYP01",49,2437,"2022-04-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/815/375/GCA_022815375.1_ASM2281537v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/815/375/GCF_022815375.1_ASM2281537v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","DE0564","SAMN11792724","PRJNA543692","GCA_007666005.1","Scaffold",2.54294,32.6,,"VDOH01",61,2409,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/005/GCA_007666005.1_ASM766600v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/005/GCF_007666005.1_ASM766600v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","DE0435","SAMN11792595","PRJNA543692","GCA_007672305.1","Scaffold",2.65474,32.8,,"VDSI01",552,2435,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/672/305/GCA_007672305.1_ASM767230v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/672/305/GCF_007672305.1_ASM767230v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","R6027","SAMN15665259","PRJNA649052","GCA_015274105.1","Contig",2.5761,32.5,,"JACGPW01",25,2409,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/105/GCA_015274105.1_ASM1527410v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/105/GCF_015274105.1_ASM1527410v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","P912","SAMN11126851","PRJNA527079","GCA_004570505.1","Contig",2.63481,32.6,,"SPPM01",59,2529,"2019-04-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/570/505/GCA_004570505.1_ASM457050v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/570/505/GCF_004570505.1_ASM457050v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","19428wF1_P912","SAMN16540206","PRJNA671681","GCA_015235035.1","Contig",2.63481,32.6,,"JADGMF01",59,2466,"2020-11-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/235/035/GCA_015235035.1_ASM1523503v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/235/035/GCF_015235035.1_ASM1523503v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","DE0533","SAMN11792693","PRJNA543692","GCA_007666485.1","Scaffold",2.51035,32.5,,"VDPF01",65,2340,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/485/GCA_007666485.1_ASM766648v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/485/GCF_007666485.1_ASM766648v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","DE0137","SAMN11792297","PRJNA543692","GCA_007681915.1","Scaffold",2.62116,32.7,,"VELV01",500,2405,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/681/915/GCA_007681915.1_ASM768191v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/915/GCF_007681915.1_ASM768191v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","ACRRM","SAMN17729917","PRJNA694925","GCA_022346515.1","Contig",2.49098,32.5,,"JAKREQ01",28,2334,"2022-02-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/346/515/GCA_022346515.1_ASM2234651v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/346/515/GCF_022346515.1_ASM2234651v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","acroj","SAMN11962565","PRJNA546603","GCA_022688985.1","Contig",2.6325,32.5,,"JALCYH01",33,2515,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/688/985/GCA_022688985.1_ASM2268898v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/688/985/GCF_022688985.1_ASM2268898v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","OM08-17AT","SAMN09736853","PRJNA482748","GCA_003438095.1","Scaffold",2.67325,32.4,,"QSTD01",28,2551,"2018-08-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/438/095/GCA_003438095.1_ASM343809v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/438/095/GCF_003438095.1_ASM343809v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","MGYG-HGUT-02301","SAMEA5851805","PRJEB33885","GCA_902385495.1","Scaffold",2.67325,32.4,,"CABMFV01",28,2551,"2019-08-16T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/385/495/GCA_902385495.1_UHGG_MGYG-HGUT-02301","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/385/495/GCF_902385495.1_UHGG_MGYG-HGUT-02301"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","NJ1","SAMN27067998","PRJNA821358","GCA_022815285.1","Contig",2.46625,32.6,,"JALGYS01",35,2308,"2022-04-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/815/285/GCA_022815285.1_ASM2281528v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/815/285/GCF_022815285.1_ASM2281528v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","acroi","SAMN11962564","PRJNA546603","GCA_022688945.1","Contig",2.47073,32.5,,"JALCYG01",28,2339,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/688/945/GCA_022688945.1_ASM2268894v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/688/945/GCF_022688945.1_ASM2268894v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","C2796","SAMN08931113","PRJNA450155","GCA_003857195.1","Scaffold",2.53895,32.4,,"RCTT01",34,2384,"2018-12-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/857/195/GCA_003857195.1_ASM385719v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/857/195/GCF_003857195.1_ASM385719v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","DE0520","SAMN11792680","PRJNA543692","GCA_007666685.1","Scaffold",2.50009,32.6,,"VDPQ01",68,2359,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/685/GCA_007666685.1_ASM766668v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/685/GCF_007666685.1_ASM766668v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","DE0513","SAMN11792673","PRJNA543692","GCA_007666805.1","Scaffold",2.49551,32.6,,"VDPX01",51,2347,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/805/GCA_007666805.1_ASM766680v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/805/GCF_007666805.1_ASM766680v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","MMP1","SAMN04296377","PRJNA304162","GCA_002026425.1","Contig",2.44128,32.497,"plasmid unnamed 1:NZ_CM007783.1/CM007783.1; plasmid unnamed 2:NZ_CM007784.1/CM007784.1","LNVI01",44,2290,"2017-03-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/026/425/GCA_002026425.1_ASM202642v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/026/425/GCF_002026425.1_ASM202642v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","DE0562","SAMN11792722","PRJNA543692","GCA_007666055.1","Scaffold",2.56454,32.6,,"VDOJ01",65,2385,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/055/GCA_007666055.1_ASM766605v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/055/GCF_007666055.1_ASM766605v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","DE0518","SAMN11792678","PRJNA543692","GCA_007666705.1","Scaffold",2.64318,31.5,,"VDPS01",130,2492,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/666/705/GCA_007666705.1_ASM766670v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/666/705/GCF_007666705.1_ASM766670v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","type strain: N","SAMEA1024731","PRJEB2393","GCA_001196045.1","Scaffold",2.74878,32.6,,"CRBR01",127,2559,"2015-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/196/045/GCA_001196045.1_6731_1_13","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/196/045/GCF_001196045.1_6731_1_13"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","acrod","SAMN11962559","PRJNA546603","GCA_022689025.1","Contig",2.45125,32.5,,"JALCYC01",52,2304,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/025/GCA_022689025.1_ASM2268902v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/025/GCF_022689025.1_ASM2268902v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","SA9","SAMN03401362","PRJNA278198","GCA_001477415.1","Contig",2.54117,32.5,,"LDTT01",77,2402,"2015-12-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/477/415/GCA_001477415.1_ASM147741v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/415/GCF_001477415.1_ASM147741v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","HAA271","SAMN17937444","PRJNA702288","GCA_017315555.1","Contig",2.50601,32.5,,"JAFFRN01",54,2315,"2021-03-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/315/555/GCA_017315555.1_ASM1731555v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/315/555/GCF_017315555.1_ASM1731555v1"
"Staphylococcus warneri","Bacteria;Terrabacteria group;Firmicutes","acrok","SAMN11962566","PRJNA546603","GCA_022688885.1","Contig",2.62678,32.6,,"JALCYI01",71,2528,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/688/885/GCA_022688885.1_ASM2268888v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/688/885/GCF_022688885.1_ASM2268888v1"
